COUNTRY,DATE,HOUR,CITY,ZONE,CONNECTED_RT,ORDERS,EARNINGS,PRECIPITATION_MM
Mexico,2024-03-15,17,Monterrey,San Nicolás,14,10,"56,4","0,0000"
Mexico,2024-03-15,17,Monterrey,Santa Catarina,8,7,"53,7","0,0000"
Mexico,2024-03-15,17,Monterrey,San Pedro,14,13,"53,4","0,0000"
Mexico,2024-03-15,17,Monterrey,Cumbres Poniente,9,9,"49,3","0,0000"
Mexico,2024-03-15,17,Monterrey,La Fe,8,6,"56,0","0,0000"
Mexico,2024-03-15,17,Monterrey,MTY_Guadalupe,11,9,"51,6","0,0000"
Mexico,2024-03-15,17,Monterrey,Independencia,9,7,"59,2","0,0000"
Mexico,2024-03-15,17,Monterrey,Santiago,4,4,"50,8","0,0000"
Mexico,2024-03-15,18,Monterrey,Centro,15,12,"54,7","0,0000"
Mexico,2024-03-15,18,Monterrey,Mitras Centro,13,9,"58,1","0,0000"
Mexico,2024-03-15,18,Monterrey,Apodaca Centro,9,8,"51,6","0,0000"
Mexico,2024-03-15,18,Monterrey,Escobedo,7,7,"53,4","0,0000"
Mexico,2024-03-15,18,Monterrey,Carretera Nacional,6,5,"53,4","0,0000"
Mexico,2024-03-15,18,Monterrey,MTY_Apodaca_Huinalá,5,4,"52,5","0,0000"
Mexico,2024-03-15,18,Monterrey,San Nicolás,16,11,"58,1","0,0000"
Mexico,2024-03-15,18,Monterrey,Santa Catarina,8,7,"50,4","0,0000"
Mexico,2024-03-15,18,Monterrey,San Pedro,14,11,"53,9","0,0000"
Mexico,2024-03-15,18,Monterrey,Cumbres Poniente,12,7,"58,2","0,0000"
Mexico,2024-03-15,18,Monterrey,La Fe,8,6,"58,8","0,0000"
Mexico,2024-03-15,18,Monterrey,MTY_Guadalupe,12,10,"53,6","0,0000"
Mexico,2024-03-15,18,Monterrey,Independencia,9,6,"51,2","0,0000"
Mexico,2024-03-15,18,Monterrey,Santiago,5,4,"52,3","0,0000"
Mexico,2024-03-15,19,Monterrey,Centro,31,38,"71,3","0,0000"
Mexico,2024-03-15,19,Monterrey,Mitras Centro,23,25,"70,0","0,0000"
Mexico,2024-03-15,19,Monterrey,Apodaca Centro,15,25,"54,9","0,0000"
Mexico,2024-03-15,19,Monterrey,Escobedo,17,17,"77,3","0,0000"
Mexico,2024-03-15,19,Monterrey,Carretera Nacional,15,15,"74,9","0,0000"
Mexico,2024-03-15,19,Monterrey,MTY_Apodaca_Huinalá,10,12,"68,2","0,0000"
Mexico,2024-03-15,19,Monterrey,San Nicolás,27,28,"73,2","0,0000"
Mexico,2024-03-15,19,Monterrey,Santa Catarina,13,21,"54,2","0,0000"
Mexico,2024-03-15,19,Monterrey,San Pedro,34,35,"74,9","0,0000"
Mexico,2024-03-15,19,Monterrey,Cumbres Poniente,26,23,"73,8","0,0000"
Mexico,2024-03-15,19,Monterrey,La Fe,9,17,"50,3","0,0000"
Mexico,2024-03-15,19,Monterrey,MTY_Guadalupe,15,26,"54,2","0,0000"
Mexico,2024-03-15,19,Monterrey,Independencia,23,19,"73,5","0,0000"
Mexico,2024-03-15,19,Monterrey,Santiago,7,10,"52,3","0,0000"
Mexico,2024-03-15,20,Monterrey,Centro,38,41,"74,6","0,0000"
Mexico,2024-03-15,20,Monterrey,Mitras Centro,16,28,"57,4","0,0000"
Mexico,2024-03-15,20,Monterrey,Apodaca Centro,20,21,"72,9","0,0000"
Mexico,2024-03-15,20,Monterrey,Escobedo,20,18,"75,1","0,0000"
Mexico,2024-03-15,20,Monterrey,Carretera Nacional,14,14,"71,7","0,0000"
Mexico,2024-03-15,20,Monterrey,MTY_Apodaca_Huinalá,12,11,"73,7","0,0000"
Mexico,2024-03-15,20,Monterrey,San Nicolás,19,35,"55,9","0,0000"
Mexico,2024-03-15,20,Monterrey,Santa Catarina,19,18,"69,5","0,0000"
Mexico,2024-03-15,20,Monterrey,San Pedro,24,31,"57,9","0,0000"
Mexico,2024-03-15,20,Monterrey,Cumbres Poniente,24,22,"75,9","0,0000"
Mexico,2024-03-15,20,Monterrey,La Fe,17,21,"72,4","0,0000"
Mexico,2024-03-15,20,Monterrey,MTY_Guadalupe,17,24,"56,0","0,0000"
Mexico,2024-03-15,20,Monterrey,Independencia,21,24,"71,9","0,0000"
Mexico,2024-03-15,20,Monterrey,Santiago,6,11,"53,0","0,0000"
Mexico,2024-03-15,21,Monterrey,Centro,43,38,"76,3","0,0000"
Mexico,2024-03-15,21,Monterrey,Mitras Centro,29,31,"75,6","0,0000"
Mexico,2024-03-15,21,Monterrey,Apodaca Centro,24,23,"73,7","0,0000"
Mexico,2024-03-15,21,Monterrey,Escobedo,10,18,"51,7","0,0000"
Mexico,2024-03-15,21,Monterrey,Carretera Nacional,9,14,"57,6","0,0000"
Mexico,2024-03-15,21,Monterrey,MTY_Apodaca_Huinalá,6,11,"52,5","0,0000"
Mexico,2024-03-15,21,Monterrey,San Nicolás,19,30,"57,4","0,0000"
Mexico,2024-03-15,21,Monterrey,Santa Catarina,14,22,"57,6","0,0000"
Mexico,2024-03-15,21,Monterrey,San Pedro,22,33,"57,9","0,0000"
Mexico,2024-03-15,21,Monterrey,Cumbres Poniente,24,22,"70,2","0,0000"
Mexico,2024-03-15,21,Monterrey,La Fe,12,18,"56,3","0,0000"
Mexico,2024-03-15,21,Monterrey,MTY_Guadalupe,17,27,"52,9","0,0000"
Mexico,2024-03-15,21,Monterrey,Independencia,12,19,"51,9","0,0000"
Mexico,2024-03-15,21,Monterrey,Santiago,11,12,"67,7","0,0000"
Mexico,2024-03-15,22,Monterrey,Centro,16,16,"56,1","0,0000"
Mexico,2024-03-15,22,Monterrey,Mitras Centro,12,10,"57,8","0,0000"
Mexico,2024-03-15,22,Monterrey,Apodaca Centro,10,10,"52,2","0,0000"
Mexico,2024-03-15,22,Monterrey,Escobedo,7,8,"52,9","0,0000"
Mexico,2024-03-15,22,Monterrey,Carretera Nacional,4,6,"49,0","0,0000"
Mexico,2024-03-15,22,Monterrey,MTY_Apodaca_Huinalá,5,4,"56,4","0,0000"
Mexico,2024-03-15,22,Monterrey,San Nicolás,10,12,"51,3","0,0000"
Mexico,2024-03-15,22,Monterrey,Santa Catarina,8,9,"57,2","0,0000"
Mexico,2024-03-15,22,Monterrey,San Pedro,16,14,"55,5","0,0000"
Mexico,2024-03-15,22,Monterrey,Cumbres Poniente,10,9,"53,4","0,0000"
Mexico,2024-03-15,22,Monterrey,La Fe,9,7,"57,2","0,0000"
Mexico,2024-03-15,22,Monterrey,MTY_Guadalupe,10,12,"52,5","0,0000"
Mexico,2024-03-15,22,Monterrey,Independencia,7,10,"49,4","0,0000"
Mexico,2024-03-15,22,Monterrey,Santiago,6,4,"56,7","0,0000"
Mexico,2024-03-15,23,Monterrey,Centro,8,2,"57,7","0,0000"
Mexico,2024-03-15,23,Monterrey,Mitras Centro,5,1,"50,4","0,0000"
Mexico,2024-03-15,23,Monterrey,Apodaca Centro,4,1,"55,8","0,0000"
Mexico,2024-03-15,23,Monterrey,Escobedo,4,1,"58,0","0,0000"
Mexico,2024-03-15,23,Monterrey,Carretera Nacional,3,0,"55,8","0,0000"
Mexico,2024-03-15,23,Monterrey,MTY_Apodaca_Huinalá,2,0,"53,6","0,0000"
Mexico,2024-03-15,23,Monterrey,San Nicolás,5,1,"51,9","0,0000"
Mexico,2024-03-15,23,Monterrey,Santa Catarina,3,1,"51,6","0,0000"
Mexico,2024-03-15,23,Monterrey,San Pedro,7,1,"56,1","0,0000"
Mexico,2024-03-15,23,Monterrey,Cumbres Poniente,4,1,"53,1","0,0000"
Mexico,2024-03-15,23,Monterrey,La Fe,3,1,"57,4","0,0000"
Mexico,2024-03-15,23,Monterrey,MTY_Guadalupe,5,1,"51,7","0,0000"
Mexico,2024-03-15,23,Monterrey,Independencia,4,1,"52,9","0,0000"
Mexico,2024-03-15,23,Monterrey,Santiago,2,0,"51,1","0,0000"
Mexico,2024-03-16,0,Monterrey,Centro,5,1,"49,8","0,0000"
Mexico,2024-03-16,0,Monterrey,Mitras Centro,6,1,"56,1","0,0000"
Mexico,2024-03-16,0,Monterrey,Apodaca Centro,5,1,"55,4","0,0000"
Mexico,2024-03-16,0,Monterrey,Escobedo,3,1,"57,1","0,0000"
Mexico,2024-03-16,0,Monterrey,Carretera Nacional,2,0,"50,1","0,0000"
Mexico,2024-03-16,0,Monterrey,MTY_Apodaca_Huinalá,2,0,"49,5","0,0000"
Mexico,2024-03-16,0,Monterrey,San Nicolás,5,1,"50,4","0,0000"
Mexico,2024-03-16,0,Monterrey,Santa Catarina,4,1,"59,4","0,0000"
Mexico,2024-03-16,0,Monterrey,San Pedro,7,1,"54,9","0,0000"
Mexico,2024-03-16,0,Monterrey,Cumbres Poniente,4,1,"57,9","0,0000"
Mexico,2024-03-16,0,Monterrey,La Fe,3,0,"53,5","0,0000"
Mexico,2024-03-16,0,Monterrey,MTY_Guadalupe,6,1,"59,8","0,0000"
Mexico,2024-03-16,0,Monterrey,Independencia,3,1,"49,0","0,0000"
Mexico,2024-03-16,0,Monterrey,Santiago,2,0,"55,3","0,0000"
Mexico,2024-03-16,1,Monterrey,Centro,3,2,"54,1","0,3000"
Mexico,2024-03-16,1,Monterrey,Mitras Centro,2,1,"52,2","0,3000"
Mexico,2024-03-16,1,Monterrey,Apodaca Centro,2,1,"57,2","0,3000"
Mexico,2024-03-16,1,Monterrey,Escobedo,2,1,"58,0","0,3000"
Mexico,2024-03-16,1,Monterrey,Carretera Nacional,1,0,"54,5","0,3000"
Mexico,2024-03-16,1,Monterrey,MTY_Apodaca_Huinalá,1,0,"60,0","0,3000"
Mexico,2024-03-16,1,Monterrey,San Nicolás,2,1,"56,2","0,3000"
Mexico,2024-03-16,1,Monterrey,Santa Catarina,2,1,"57,7","0,3000"
Mexico,2024-03-16,1,Monterrey,San Pedro,3,1,"59,5","0,3000"
Mexico,2024-03-16,1,Monterrey,Cumbres Poniente,2,1,"53,9","0,3000"
Mexico,2024-03-16,1,Monterrey,La Fe,1,1,"57,4","0,3000"
Mexico,2024-03-16,1,Monterrey,MTY_Guadalupe,2,1,"54,9","0,3000"
Mexico,2024-03-16,1,Monterrey,Independencia,1,1,"56,6","0,3000"
Mexico,2024-03-16,1,Monterrey,Santiago,1,0,"58,7","0,3000"
Mexico,2024-03-16,2,Monterrey,Centro,3,2,"49,2","0,0000"
Mexico,2024-03-16,2,Monterrey,Mitras Centro,2,1,"54,6","0,0000"
Mexico,2024-03-16,2,Monterrey,Apodaca Centro,2,1,"56,3","0,0000"
Mexico,2024-03-16,2,Monterrey,Escobedo,2,1,"59,8","0,0000"
Mexico,2024-03-16,2,Monterrey,Carretera Nacional,1,0,"52,8","0,0000"
Mexico,2024-03-16,2,Monterrey,MTY_Apodaca_Huinalá,1,0,"57,4","0,0000"
Mexico,2024-03-16,2,Monterrey,San Nicolás,3,1,"53,5","0,0000"
Mexico,2024-03-16,2,Monterrey,Santa Catarina,1,1,"51,4","0,0000"
Mexico,2024-03-16,2,Monterrey,San Pedro,2,2,"55,6","0,0000"
Mexico,2024-03-16,2,Monterrey,Cumbres Poniente,2,1,"57,5","0,0000"
Mexico,2024-03-16,2,Monterrey,La Fe,1,1,"51,9","0,0000"
Mexico,2024-03-16,2,Monterrey,MTY_Guadalupe,2,1,"50,3","0,0000"
Mexico,2024-03-16,2,Monterrey,Independencia,2,1,"55,8","0,0000"
Mexico,2024-03-16,2,Monterrey,Santiago,1,0,"49,7","0,0000"
Mexico,2024-03-16,3,Monterrey,Centro,3,2,"50,6","0,0000"
Mexico,2024-03-16,3,Monterrey,Mitras Centro,2,1,"59,6","0,0000"
Mexico,2024-03-16,3,Monterrey,Apodaca Centro,2,1,"59,9","0,0000"
Mexico,2024-03-16,3,Monterrey,Escobedo,1,0,"50,6","0,0000"
Mexico,2024-03-16,3,Monterrey,Carretera Nacional,1,0,"58,4","0,0000"
Mexico,2024-03-16,3,Monterrey,MTY_Apodaca_Huinalá,1,0,"57,2","0,0000"
Mexico,2024-03-16,3,Monterrey,San Nicolás,2,1,"52,8","0,0000"
Mexico,2024-03-16,3,Monterrey,Santa Catarina,1,1,"54,9","0,0000"
Mexico,2024-03-16,3,Monterrey,San Pedro,3,1,"55,3","0,0000"
Mexico,2024-03-16,3,Monterrey,Cumbres Poniente,2,1,"58,6","0,0000"
Mexico,2024-03-16,3,Monterrey,La Fe,2,0,"54,8","0,0000"
Mexico,2024-03-16,3,Monterrey,MTY_Guadalupe,2,1,"55,8","0,0000"
Mexico,2024-03-16,3,Monterrey,Independencia,1,1,"51,7","0,0000"
Mexico,2024-03-16,3,Monterrey,Santiago,1,0,"59,4","0,0000"
Mexico,2024-03-16,4,Monterrey,Centro,3,2,"49,7","0,0000"
Mexico,2024-03-16,4,Monterrey,Mitras Centro,2,1,"50,2","0,0000"
Mexico,2024-03-16,4,Monterrey,Apodaca Centro,2,1,"51,9","0,0000"
Mexico,2024-03-16,4,Monterrey,Escobedo,2,0,"57,6","0,0000"
Mexico,2024-03-16,4,Monterrey,Carretera Nacional,1,0,"52,8","0,0000"
Mexico,2024-03-16,4,Monterrey,MTY_Apodaca_Huinalá,1,0,"50,4","0,0000"
Mexico,2024-03-16,4,Monterrey,San Nicolás,2,1,"49,8","0,0000"
Mexico,2024-03-16,4,Monterrey,Santa Catarina,2,1,"59,1","0,0000"
Mexico,2024-03-16,4,Monterrey,San Pedro,3,1,"55,4","0,0000"
Mexico,2024-03-16,4,Monterrey,Cumbres Poniente,2,1,"53,7","0,0000"
Mexico,2024-03-16,4,Monterrey,La Fe,2,1,"58,9","0,0000"
Mexico,2024-03-16,4,Monterrey,MTY_Guadalupe,2,1,"58,2","0,0000"
Mexico,2024-03-16,4,Monterrey,Independencia,1,1,"54,7","0,0000"
Mexico,2024-03-16,4,Monterrey,Santiago,1,0,"58,6","0,0000"
Mexico,2024-03-16,5,Monterrey,Centro,4,2,"59,9","0,0000"
Mexico,2024-03-16,5,Monterrey,Mitras Centro,2,1,"56,1","0,0000"
Mexico,2024-03-16,5,Monterrey,Apodaca Centro,2,1,"56,4","0,0000"
Mexico,2024-03-16,5,Monterrey,Escobedo,1,0,"58,9","0,0000"
Mexico,2024-03-16,5,Monterrey,Carretera Nacional,1,0,"59,2","0,0000"
Mexico,2024-03-16,5,Monterrey,MTY_Apodaca_Huinalá,1,0,"53,4","0,0000"
Mexico,2024-03-16,5,Monterrey,San Nicolás,3,1,"56,4","0,0000"
Mexico,2024-03-16,5,Monterrey,Santa Catarina,2,1,"56,8","0,0000"
Mexico,2024-03-16,5,Monterrey,San Pedro,3,1,"55,8","0,0000"
Mexico,2024-03-16,5,Monterrey,Cumbres Poniente,2,1,"51,4","0,0000"
Mexico,2024-03-16,5,Monterrey,La Fe,1,1,"49,6","0,0000"
Mexico,2024-03-16,5,Monterrey,MTY_Guadalupe,2,1,"54,1","0,0000"
Mexico,2024-03-16,5,Monterrey,Independencia,2,1,"58,9","0,0000"
Mexico,2024-03-16,5,Monterrey,Santiago,1,0,"57,1","0,0000"
Mexico,2024-03-16,6,Monterrey,Centro,3,2,"59,6","0,3000"
Mexico,2024-03-16,6,Monterrey,Mitras Centro,2,1,"53,9","0,3000"
Mexico,2024-03-16,6,Monterrey,Apodaca Centro,2,1,"53,7","0,3000"
Mexico,2024-03-16,6,Monterrey,Escobedo,1,0,"58,1","0,3000"
Mexico,2024-03-16,6,Monterrey,Carretera Nacional,1,0,"58,3","0,3000"
Mexico,2024-03-16,6,Monterrey,MTY_Apodaca_Huinalá,1,0,"55,6","0,3000"
Mexico,2024-03-16,6,Monterrey,San Nicolás,3,1,"59,8","0,3000"
Mexico,2024-03-16,6,Monterrey,Santa Catarina,1,1,"54,4","0,3000"
Mexico,2024-03-16,6,Monterrey,San Pedro,2,1,"52,8","0,3000"
Mexico,2024-03-16,6,Monterrey,Cumbres Poniente,2,1,"54,0","0,3000"
Mexico,2024-03-16,6,Monterrey,La Fe,1,1,"58,3","0,3000"
Mexico,2024-03-16,6,Monterrey,MTY_Guadalupe,2,1,"54,1","0,3000"
Mexico,2024-03-16,6,Monterrey,Independencia,1,1,"54,3","0,3000"
Mexico,2024-03-16,6,Monterrey,Santiago,1,0,"57,7","0,3000"
Mexico,2024-03-16,7,Monterrey,Centro,10,2,"49,1","0,0000"
Mexico,2024-03-16,7,Monterrey,Mitras Centro,7,1,"50,6","0,0000"
Mexico,2024-03-16,7,Monterrey,Apodaca Centro,7,1,"52,7","0,0000"
Mexico,2024-03-16,7,Monterrey,Escobedo,5,0,"50,1","0,0000"
Mexico,2024-03-16,7,Monterrey,Carretera Nacional,5,0,"58,9","0,0000"
Mexico,2024-03-16,7,Monterrey,MTY_Apodaca_Huinalá,4,0,"58,1","0,0000"
Mexico,2024-03-16,7,Monterrey,San Nicolás,8,1,"51,5","0,0000"
Mexico,2024-03-16,7,Monterrey,Santa Catarina,6,1,"56,1","0,0000"
Mexico,2024-03-16,7,Monterrey,San Pedro,9,1,"52,0","0,0000"
Mexico,2024-03-16,7,Monterrey,Cumbres Poniente,7,1,"57,2","0,0000"
Mexico,2024-03-16,7,Monterrey,La Fe,6,1,"59,4","0,0000"
Mexico,2024-03-16,7,Monterrey,MTY_Guadalupe,7,1,"49,1","0,0000"
Mexico,2024-03-16,7,Monterrey,Independencia,7,1,"53,4","0,0000"
Mexico,2024-03-16,7,Monterrey,Santiago,3,0,"59,0","0,0000"
Mexico,2024-03-16,8,Monterrey,Centro,9,7,"49,7","0,0000"
Mexico,2024-03-16,8,Monterrey,Mitras Centro,8,6,"56,6","0,0000"
Mexico,2024-03-16,8,Monterrey,Apodaca Centro,5,4,"49,7","0,0000"
Mexico,2024-03-16,8,Monterrey,Escobedo,4,4,"49,6","0,0000"
Mexico,2024-03-16,8,Monterrey,Carretera Nacional,5,2,"53,7","0,0000"
Mexico,2024-03-16,8,Monterrey,MTY_Apodaca_Huinalá,3,2,"56,5","0,0000"
Mexico,2024-03-16,8,Monterrey,San Nicolás,11,5,"58,4","0,0000"
Mexico,2024-03-16,8,Monterrey,Santa Catarina,5,3,"50,0","0,0000"
Mexico,2024-03-16,8,Monterrey,San Pedro,8,6,"50,7","0,0000"
Mexico,2024-03-16,8,Monterrey,Cumbres Poniente,7,4,"51,8","0,0000"
Mexico,2024-03-16,8,Monterrey,La Fe,6,3,"58,1","0,0000"
Mexico,2024-03-16,8,Monterrey,MTY_Guadalupe,10,5,"58,9","0,0000"
Mexico,2024-03-16,8,Monterrey,Independencia,5,4,"49,3","0,0000"
Mexico,2024-03-16,8,Monterrey,Santiago,3,2,"53,8","0,0000"
Mexico,2024-03-16,9,Monterrey,Centro,12,7,"57,5","0,0000"
Mexico,2024-03-16,9,Monterrey,Mitras Centro,10,6,"59,7","0,0000"
Mexico,2024-03-16,9,Monterrey,Apodaca Centro,5,4,"50,6","0,0000"
Mexico,2024-03-16,9,Monterrey,Escobedo,5,3,"54,6","0,0000"
Mexico,2024-03-16,9,Monterrey,Carretera Nacional,5,3,"57,4","0,0000"
Mexico,2024-03-16,9,Monterrey,MTY_Apodaca_Huinalá,3,2,"49,3","0,0000"
Mexico,2024-03-16,9,Monterrey,San Nicolás,10,5,"57,8","0,0000"
Mexico,2024-03-16,9,Monterrey,Santa Catarina,6,3,"58,0","0,0000"
Mexico,2024-03-16,9,Monterrey,San Pedro,10,6,"59,7","0,0000"
Mexico,2024-03-16,9,Monterrey,Cumbres Poniente,7,4,"54,1","0,0000"
Mexico,2024-03-16,9,Monterrey,La Fe,6,4,"52,7","0,0000"
Mexico,2024-03-16,9,Monterrey,MTY_Guadalupe,7,5,"54,5","0,0000"
Mexico,2024-03-16,9,Monterrey,Independencia,6,4,"51,2","0,0000"
Mexico,2024-03-16,9,Monterrey,Santiago,4,2,"59,2","0,0000"
Mexico,2024-03-16,10,Monterrey,Centro,14,16,"52,4","0,0000"
Mexico,2024-03-16,10,Monterrey,Mitras Centro,9,11,"50,9","0,0000"
Mexico,2024-03-16,10,Monterrey,Apodaca Centro,9,10,"55,1","0,0000"
Mexico,2024-03-16,10,Monterrey,Escobedo,7,8,"50,9","0,0000"
Mexico,2024-03-16,10,Monterrey,Carretera Nacional,7,7,"58,5","0,0000"
Mexico,2024-03-16,10,Monterrey,MTY_Apodaca_Huinalá,4,4,"51,0","0,0000"
Mexico,2024-03-16,10,Monterrey,San Nicolás,14,15,"59,1","0,0000"
Mexico,2024-03-16,10,Monterrey,Santa Catarina,9,9,"59,5","0,0000"
Mexico,2024-03-16,10,Monterrey,San Pedro,14,15,"57,3","0,0000"
Mexico,2024-03-16,10,Monterrey,Cumbres Poniente,10,10,"51,8","0,0000"
Mexico,2024-03-16,10,Monterrey,La Fe,7,8,"54,5","0,0000"
Mexico,2024-03-16,10,Monterrey,MTY_Guadalupe,13,11,"54,8","0,0000"
Mexico,2024-03-16,10,Monterrey,Independencia,11,10,"58,5","0,0000"
Mexico,2024-03-16,10,Monterrey,Santiago,6,5,"59,4","0,0000"
Mexico,2024-03-16,11,Monterrey,Centro,17,17,"55,8","0,0000"
Mexico,2024-03-16,11,Monterrey,Mitras Centro,10,13,"49,7","0,0000"
Mexico,2024-03-16,11,Monterrey,Apodaca Centro,9,12,"51,1","0,0000"
Mexico,2024-03-16,11,Monterrey,Escobedo,8,9,"54,7","0,0000"
Mexico,2024-03-16,11,Monterrey,Carretera Nacional,7,7,"53,7","0,0000"
Mexico,2024-03-16,11,Monterrey,MTY_Apodaca_Huinalá,5,5,"50,9","0,0000"
Mexico,2024-03-16,11,Monterrey,San Nicolás,13,12,"55,3","0,0000"
Mexico,2024-03-16,11,Monterrey,Santa Catarina,9,10,"57,2","0,0000"
Mexico,2024-03-16,11,Monterrey,San Pedro,14,16,"52,6","0,0000"
Mexico,2024-03-16,11,Monterrey,Cumbres Poniente,12,11,"58,1","0,0000"
Mexico,2024-03-16,11,Monterrey,La Fe,6,7,"52,0","0,0000"
Mexico,2024-03-16,11,Monterrey,MTY_Guadalupe,14,14,"58,5","0,0000"
Mexico,2024-03-16,11,Monterrey,Independencia,10,9,"56,0","0,0000"
Mexico,2024-03-16,11,Monterrey,Santiago,6,5,"58,5","0,0000"
Mexico,2024-03-16,12,Monterrey,Centro,37,42,"71,9","0,0000"
Mexico,2024-03-16,12,Monterrey,Mitras Centro,27,31,"70,8","0,0000"
Mexico,2024-03-16,12,Monterrey,Apodaca Centro,23,29,"76,9","0,0000"
Mexico,2024-03-16,12,Monterrey,Escobedo,14,21,"67,8","0,0000"
Mexico,2024-03-16,12,Monterrey,Carretera Nacional,8,18,"52,2","0,0000"
Mexico,2024-03-16,12,Monterrey,MTY_Apodaca_Huinalá,10,14,"71,4","0,0000"
Mexico,2024-03-16,12,Monterrey,San Nicolás,30,31,"72,0","0,0000"
Mexico,2024-03-16,12,Monterrey,Santa Catarina,12,25,"53,4","0,0000"
Mexico,2024-03-16,12,Monterrey,San Pedro,20,38,"57,2","0,0000"
Mexico,2024-03-16,12,Monterrey,Cumbres Poniente,22,29,"70,4","0,0000"
Mexico,2024-03-16,12,Monterrey,La Fe,9,23,"50,1","0,0000"
Mexico,2024-03-16,12,Monterrey,MTY_Guadalupe,23,30,"70,6","0,0000"
Mexico,2024-03-16,12,Monterrey,Independencia,21,24,"74,8","0,0000"
Mexico,2024-03-16,12,Monterrey,Santiago,12,12,"77,2","0,0000"
Mexico,2024-03-16,13,Monterrey,Centro,23,46,"52,0","0,0000"
Mexico,2024-03-16,13,Monterrey,Mitras Centro,15,33,"53,6","0,0000"
Mexico,2024-03-16,13,Monterrey,Apodaca Centro,18,25,"67,2","0,0000"
Mexico,2024-03-16,13,Monterrey,Escobedo,13,22,"56,9","0,0000"
Mexico,2024-03-16,13,Monterrey,Carretera Nacional,15,15,"72,2","0,0000"
Mexico,2024-03-16,13,Monterrey,MTY_Apodaca_Huinalá,9,14,"68,3","0,0000"
Mexico,2024-03-16,13,Monterrey,San Nicolás,19,35,"51,9","0,0000"
Mexico,2024-03-16,13,Monterrey,Santa Catarina,14,25,"55,6","0,0000"
Mexico,2024-03-16,13,Monterrey,San Pedro,23,32,"58,4","0,0000"
Mexico,2024-03-16,13,Monterrey,Cumbres Poniente,21,28,"70,2","0,0000"
Mexico,2024-03-16,13,Monterrey,La Fe,13,23,"57,1","0,0000"
Mexico,2024-03-16,13,Monterrey,MTY_Guadalupe,19,34,"57,4","0,0000"
Mexico,2024-03-16,13,Monterrey,Independencia,20,22,"68,2","0,0000"
Mexico,2024-03-16,13,Monterrey,Santiago,6,13,"50,4","0,0000"
Mexico,2024-03-16,14,Monterrey,Centro,38,46,"73,6","0,0000"
Mexico,2024-03-16,14,Monterrey,Mitras Centro,29,32,"72,7","0,0000"
Mexico,2024-03-16,14,Monterrey,Apodaca Centro,23,27,"72,5","0,0000"
Mexico,2024-03-16,14,Monterrey,Escobedo,20,20,"77,1","0,0000"
Mexico,2024-03-16,14,Monterrey,Carretera Nacional,17,17,"75,7","0,0000"
Mexico,2024-03-16,14,Monterrey,MTY_Apodaca_Huinalá,7,14,"50,6","0,0000"
Mexico,2024-03-16,14,Monterrey,San Nicolás,17,30,"56,1","0,0000"
Mexico,2024-03-16,14,Monterrey,Santa Catarina,21,22,"73,0","0,0000"
Mexico,2024-03-16,14,Monterrey,San Pedro,33,39,"70,7","0,0000"
Mexico,2024-03-16,14,Monterrey,Cumbres Poniente,23,27,"70,4","0,0000"
Mexico,2024-03-16,14,Monterrey,La Fe,16,20,"67,6","0,0000"
Mexico,2024-03-16,14,Monterrey,MTY_Guadalupe,21,30,"67,0","0,0000"
Mexico,2024-03-16,14,Monterrey,Independencia,19,23,"70,9","0,0000"
Mexico,2024-03-16,14,Monterrey,Santiago,7,13,"55,2","0,0000"
Mexico,2024-03-16,15,Monterrey,Centro,16,14,"51,3","0,0000"
Mexico,2024-03-16,15,Monterrey,Mitras Centro,12,9,"58,1","0,0000"
Mexico,2024-03-16,15,Monterrey,Apodaca Centro,11,8,"59,9","0,0000"
Mexico,2024-03-16,15,Monterrey,Escobedo,9,6,"57,1","0,0000"
Mexico,2024-03-16,15,Monterrey,Carretera Nacional,5,5,"50,1","0,0000"
Mexico,2024-03-16,15,Monterrey,MTY_Apodaca_Huinalá,5,4,"59,6","0,0000"
Mexico,2024-03-16,15,Monterrey,San Nicolás,14,9,"56,9","0,0000"
Mexico,2024-03-16,15,Monterrey,Santa Catarina,6,7,"50,0","0,0000"
Mexico,2024-03-16,15,Monterrey,San Pedro,17,13,"59,3","0,0000"
Mexico,2024-03-16,15,Monterrey,Cumbres Poniente,12,9,"57,3","0,0000"
Mexico,2024-03-16,15,Monterrey,La Fe,7,7,"51,6","0,0000"
Mexico,2024-03-16,15,Monterrey,MTY_Guadalupe,13,9,"55,4","0,0000"
Mexico,2024-03-16,15,Monterrey,Independencia,11,7,"59,1","0,0000"
Mexico,2024-03-16,15,Monterrey,Santiago,6,4,"58,2","0,0000"
Mexico,2024-03-16,16,Monterrey,Centro,16,15,"51,5","0,0000"
Mexico,2024-03-16,16,Monterrey,Mitras Centro,10,9,"52,5","0,0000"
Mexico,2024-03-16,16,Monterrey,Apodaca Centro,10,8,"58,7","0,0000"
Mexico,2024-03-16,16,Monterrey,Escobedo,8,6,"52,6","0,0000"
Mexico,2024-03-16,16,Monterrey,Carretera Nacional,6,5,"50,3","0,0000"
Mexico,2024-03-16,16,Monterrey,MTY_Apodaca_Huinalá,4,4,"51,4","0,0000"
Mexico,2024-03-16,16,Monterrey,San Nicolás,12,10,"53,4","0,0000"
Mexico,2024-03-16,16,Monterrey,Santa Catarina,8,6,"51,2","0,0000"
Mexico,2024-03-16,16,Monterrey,San Pedro,11,11,"50,5","0,0000"
